source,target,weight,distance
21,69,0.25381632377857194,0.746183676221428
105,106,0.25341728135761044,0.7465827186423896
108,111,0.2529129096902766,0.7470870903097234
35,121,0.2528752951726876,0.7471247048273124
32,50,0.252813093163057,0.747186906836943
17,43,0.25232597695625747,0.7476740230437425
29,66,0.25192827566098697,0.748071724339013
93,111,0.25190790859982826,0.7480920914001717
19,89,0.25183880633147276,0.7481611936685273
45,46,0.2514863830092536,0.7485136169907465
111,126,0.25133343543198616,0.7486665645680138
54,93,0.25098141177230987,0.7490185882276901
79,111,0.25094918443262826,0.7490508155673717
12,65,0.2508859822520667,0.7491140177479333
19,113,0.2504769012976463,0.7495230987023537
13,19,0.25044537468991773,0.7495546253100822
17,103,0.25028876907918235,0.7497112309208176
19,37,0.250215534448592,0.749784465551408
56,80,0.24941969923962173,0.7505803007603783
57,95,0.24899939208946295,0.751000607910537
93,95,0.24890138530768682,0.7510986146923132
117,118,0.24887905138961433,0.7511209486103857
21,22,0.24874720180884627,0.7512527981911538
37,50,0.24849062175826328,0.7515093782417367
16,110,0.24846962679810405,0.751530373201896
55,118,0.24705390891292495,0.7529460910870751
69,123,0.24636197217948858,0.7536380278205115
86,90,0.2460446064331302,0.7539553935668698
90,99,0.2460318523439747,0.7539681476560253
70,90,0.24489680256003352,0.7551031974399665
40,48,0.24479541416018055,0.7552045858398194
29,56,0.24419313373927973,0.7558068662607202
49,53,0.24395798420174147,0.7560420157982586
91,109,0.24334243389743124,0.7566575661025687
109,116,0.24323622393746658,0.7567637760625334
66,93,0.24281361325879808,0.7571863867412019
49,81,0.24134905316767005,0.7586509468323299
63,101,0.24096405576980703,0.7590359442301929
29,43,0.23951228841814767,0.7604877115818524
26,66,0.23907849268685058,0.7609215073131494
22,95,0.2388496378790286,0.7611503621209714
64,118,0.23876058941765044,0.7612394105823496
11,70,0.2379291919739331,0.7620708080260669
24,80,0.23751046583668067,0.7624895341633193
70,105,0.23707399541631272,0.7629260045836873
85,117,0.23681960130587726,0.7631803986941228
12,38,0.23659339338694685,0.7634066066130532
48,115,0.23654939351726567,0.7634506064827343
79,120,0.23586688442603126,0.7641331155739688
31,65,0.23586352774775415,0.7641364722522459
12,106,0.23569177414376585,0.7643082258562341
55,95,0.23545329120344186,0.7645467087965582
24,85,0.23498367735277043,0.7650163226472295
13,105,0.23486055556744373,0.7651394444325563
66,110,0.2347678610399492,0.7652321389600508
72,108,0.23466816537872257,0.7653318346212774
38,64,0.23457796970318476,0.7654220302968152
50,114,0.2343207385379772,0.7656792614620228
63,120,0.23379681406233974,0.7662031859376602
66,74,0.23369088737567933,0.7663091126243207
113,121,0.23338068295615877,0.7666193170438412
26,102,0.2332055021257957,0.7667944978742043
74,103,0.23245709850131754,0.7675429014986824
20,95,0.23159525639845446,0.7684047436015455
18,45,0.23054757666053202,0.769452423339468
72,103,0.23045345059050654,0.7695465494094935
24,67,0.23017021446955774,0.7698297855304422
108,120,0.2299574246754723,0.7700425753245277
21,70,0.2298126164669443,0.7701873835330557
42,56,0.22888513700430413,0.7711148629956959
72,90,0.2288574143463266,0.7711425856536734
67,92,0.2280458457194102,0.7719541542805898
32,83,0.227435283636352,0.772564716363648
20,81,0.22702638265667477,0.7729736173433253
40,120,0.2267715083749181,0.7732284916250819
54,82,0.22676843910942684,0.7732315608905731
90,101,0.2265974777766654,0.7734025222233346
61,97,0.22599012444768707,0.7740098755523129
18,82,0.2256616626104816,0.7743383373895184
31,45,0.22506662875497435,0.7749333712450257
41,43,0.224532939114985,0.7754670608850149
11,101,0.22286283706778032,0.7771371629322197
97,114,0.22255084761575133,0.7774491523842486
86,97,0.22254904669227837,0.7774509533077216
19,42,0.22198757060225238,0.7780124293977476
48,106,0.2216969454361703,0.7783030545638296
32,99,0.22166343143873327,0.7783365685612668
20,67,0.22154575634508145,0.7784542436549186
109,119,0.2214969401798591,0.7785030598201409
52,101,0.22106575566410555,0.7789342443358944
58,113,0.21991032195339666,0.7800896780466033
38,104,0.21980866905417584,0.7801913309458242
11,126,0.21859781874749395,0.781402181252506
63,102,0.21836011614480122,0.7816398838551988
59,106,0.217532820049785,0.782467179950215
36,125,0.21730510221342988,0.7826948977865701
52,90,0.21719652543390197,0.782803474566098
92,104,0.21656087159703738,0.7834391284029626
12,64,0.21594331628515684,0.7840566837148432
52,65,0.21559739700442554,0.7844026029955744
63,118,0.21559706781087373,0.7844029321891263
29,102,0.21543095006120114,0.7845690499387988
82,108,0.21539755562806676,0.7846024443719333
69,101,0.2151703413019684,0.7848296586980316
70,109,0.21424123817092308,0.7857587618290769
113,116,0.21403265965279503,0.785967340347205
54,55,0.21392725914005936,0.7860727408599406
74,110,0.21346506625760725,0.7865349337423928
40,79,0.2133986068141496,0.7866013931858504
31,123,0.2131771254993799,0.78682287450062
54,118,0.21249045339498746,0.7875095466050126
36,54,0.21241927574107397,0.787580724258926
90,94,0.21230706178471523,0.7876929382152847
81,97,0.21229492823931315,0.7877050717606868
46,52,0.21215907765408568,0.7878409223459143
59,115,0.21213903104073958,0.7878609689592604
17,36,0.2116872248767135,0.7883127751232866
17,40,0.21141002176544665,0.7885899782345533
118,120,0.21122833724458148,0.7887716627554185
11,38,0.21122636187924612,0.7887736381207539
48,89,0.2111153408720616,0.7888846591279384
79,117,0.2110306959150661,0.7889693040849339
93,97,0.21102054396656433,0.7889794560334357
38,74,0.21092390746897619,0.7890760925310238
69,118,0.21044999043870702,0.789550009561293
101,126,0.21020766526815654,0.7897923347318434
32,70,0.20995536080017227,0.7900446391998277
58,97,0.20869872972025055,0.7913012702797495
36,62,0.2084400212144898,0.7915599787855102
70,121,0.20798149697305437,0.7920185030269457
56,115,0.2075983972185327,0.7924016027814673
20,82,0.20745492341489402,0.792545076585106
83,95,0.20732403017345288,0.7926759698265471
